# Energy(keV)  dEe/dx(keV/micro_m)  dEn/dx(keV/micro_m)  x(micro_m)
2.000000000000000000e+00 3.374000000000000199e+01 4.150000000000000000e+02 4.400000000000000265e-03
2.250000000000000000e+00 3.578000000000000114e+01 4.258000000000000114e+02 4.700000000000000185e-03
2.500000000000000000e+00 3.771999999999999886e+01 4.351999999999999886e+02 5.100000000000000366e-03
2.750000000000000000e+00 3.956000000000000227e+01 4.433999999999999773e+02 5.500000000000000548e-03
3.000000000000000000e+00 4.132000000000000028e+01 4.506000000000000227e+02 5.800000000000000468e-03
3.250000000000000000e+00 4.300000000000000000e+01 4.570000000000000000e+02 6.100000000000000387e-03
3.500000000000000000e+00 4.463000000000000256e+01 4.626000000000000227e+02 6.500000000000000569e-03
3.750000000000000000e+00 4.618999999999999773e+01 4.676999999999999886e+02 6.800000000000000488e-03
4.000000000000000000e+00 4.771000000000000085e+01 4.721999999999999886e+02 7.200000000000000670e-03
4.500000000000000000e+00 5.060000000000000142e+01 4.798999999999999773e+02 7.800000000000000509e-03
5.000000000000000000e+00 5.334000000000000341e+01 4.861999999999999886e+02 8.500000000000000611e-03
5.500000000000000000e+00 5.593999999999999773e+01 4.913000000000000114e+02 9.100000000000000450e-03
6.000000000000000000e+00 5.842999999999999972e+01 4.955000000000000000e+02 9.799999999999999684e-03
6.500000000000000000e+00 6.082000000000000028e+01 4.988999999999999773e+02 1.040000000000000126e-02
7.000000000000000000e+00 6.310999999999999943e+01 5.016999999999999886e+02 1.110000000000000049e-02
8.000000000000000000e+00 6.746999999999999886e+01 5.056999999999999886e+02 1.230000000000000017e-02
9.000000000000000000e+00 7.156000000000000227e+01 5.081999999999999886e+02 1.360000000000000098e-02
1.000000000000000000e+01 7.543999999999999773e+01 5.093999999999999773e+02 1.480000000000000066e-02
1.100000000000000000e+01 7.912000000000000455e+01 5.096999999999999886e+02 1.609999999999999973e-02
1.200000000000000000e+01 8.264000000000000057e+01 5.093999999999999773e+02 1.729999999999999941e-02
1.300000000000000000e+01 8.601000000000000512e+01 5.083999999999999773e+02 1.860000000000000195e-02
1.400000000000000000e+01 8.926000000000000512e+01 5.071000000000000227e+02 1.980000000000000163e-02
1.500000000000000000e+01 9.239000000000000057e+01 5.053999999999999773e+02 2.110000000000000070e-02
1.600000000000000000e+01 9.542000000000000171e+01 5.033999999999999773e+02 2.239999999999999977e-02
1.700000000000000000e+01 9.835999999999999943e+01 5.013000000000000114e+02 2.359999999999999945e-02
1.800000000000000000e+01 1.012000000000000028e+02 4.988999999999999773e+02 2.490000000000000199e-02
2.000000000000000000e+01 1.067000000000000028e+02 4.938000000000000114e+02 2.740000000000000074e-02
2.250000000000000000e+01 1.132000000000000028e+02 4.868999999999999773e+02 3.060000000000000220e-02
2.500000000000000000e+01 1.192999999999999972e+02 4.798000000000000114e+02 3.380000000000000365e-02
2.750000000000000000e+01 1.250999999999999943e+02 4.725000000000000000e+02 3.710000000000000103e-02
3.000000000000000000e+01 1.306999999999999886e+02 4.651999999999999886e+02 4.040000000000000535e-02
3.250000000000000000e+01 1.360000000000000000e+02 4.580000000000000000e+02 4.370000000000000273e-02
3.500000000000000000e+01 1.410999999999999943e+02 4.508999999999999773e+02 4.700000000000000011e-02
3.750000000000000000e+01 1.460999999999999943e+02 4.440000000000000000e+02 5.040000000000000036e-02
4.000000000000000000e+01 1.509000000000000057e+02 4.371999999999999886e+02 5.370000000000000467e-02
4.500000000000000000e+01 1.600000000000000000e+02 4.241999999999999886e+02 6.060000000000000109e-02
5.000000000000000000e+01 1.686999999999999886e+02 4.120000000000000000e+02 6.750000000000000444e-02
5.500000000000000000e+01 1.770999999999999943e+02 4.003999999999999773e+02 7.449999999999999678e-02
6.000000000000000000e+01 1.861999999999999886e+02 3.895000000000000000e+02 8.160000000000000586e-02
6.500000000000000000e+01 1.951999999999999886e+02 3.793000000000000114e+02 8.870000000000000107e-02
7.000000000000000000e+01 2.040000000000000000e+02 3.696000000000000227e+02 9.589999999999999913e-02
8.000000000000000000e+01 2.205999999999999943e+02 3.518999999999999773e+02 1.103000000000000091e-01
9.000000000000000000e+01 2.358000000000000114e+02 3.360000000000000000e+02 1.249000000000000110e-01
1.000000000000000000e+02 2.496999999999999886e+02 3.218000000000000114e+02 1.396000000000000019e-01
1.100000000000000000e+02 2.626000000000000227e+02 3.088999999999999773e+02 1.544000000000000095e-01
1.200000000000000000e+02 2.748000000000000114e+02 2.971000000000000227e+02 1.693000000000000060e-01
1.300000000000000000e+02 2.863000000000000114e+02 2.863999999999999773e+02 1.842000000000000026e-01
1.400000000000000000e+02 2.973999999999999773e+02 2.765000000000000000e+02 1.992000000000000159e-01
1.500000000000000000e+02 3.080000000000000000e+02 2.673999999999999773e+02 2.142000000000000015e-01
1.600000000000000000e+02 3.183999999999999773e+02 2.590000000000000000e+02 2.292000000000000148e-01
1.700000000000000000e+02 3.285000000000000000e+02 2.511999999999999886e+02 2.442000000000000004e-01
1.800000000000000000e+02 3.383999999999999773e+02 2.440000000000000000e+02 2.591999999999999860e-01
2.000000000000000000e+02 3.578999999999999773e+02 2.308000000000000114e+02 2.891000000000000236e-01
2.250000000000000000e+02 3.816999999999999886e+02 2.165999999999999943e+02 3.263000000000000345e-01
2.500000000000000000e+02 4.053000000000000114e+02 2.041999999999999886e+02 3.631000000000000338e-01
2.750000000000000000e+02 4.288000000000000114e+02 1.934000000000000057e+02 3.994000000000000328e-01
3.000000000000000000e+02 4.521999999999999886e+02 1.838000000000000114e+02 4.351000000000000423e-01
3.250000000000000000e+02 4.756000000000000227e+02 1.753000000000000114e+02 4.702000000000000068e-01
3.500000000000000000e+02 4.990000000000000000e+02 1.676999999999999886e+02 5.046000000000000485e-01
3.750000000000000000e+02 5.223999999999999773e+02 1.606999999999999886e+02 5.383000000000000007e-01
4.000000000000000000e+02 5.457000000000000455e+02 1.545000000000000000e+02 5.714000000000000190e-01
4.500000000000000000e+02 5.921000000000000227e+02 1.434000000000000057e+02 6.354000000000000759e-01
5.000000000000000000e+02 6.381000000000000227e+02 1.340999999999999943e+02 6.968000000000000860e-01
5.500000000000000000e+02 6.836000000000000227e+02 1.260000000000000000e+02 7.556000000000000494e-01
6.000000000000000000e+02 7.285000000000000000e+02 1.190000000000000000e+02 8.120000000000000551e-01
6.500000000000000000e+02 7.727999999999999545e+02 1.127999999999999972e+02 8.662000000000000810e-01
7.000000000000000000e+02 8.162999999999999545e+02 1.072999999999999972e+02 9.183000000000000052e-01
