# Energy(keV)  dEe/dx(keV/micro_m)  dEn/dx(keV/micro_m)  x(micro_m)
3.750000000000000000e+04 1.967000000000000000e+03 1.703000000000000069e+00 1.730000000000000071e+01
4.000000000000000000e+04 1.936000000000000000e+03 1.610000000000000098e+00 1.857999999999999829e+01
4.500000000000000000e+04 1.862000000000000000e+03 1.453000000000000069e+00 2.121000000000000085e+01
5.000000000000000000e+04 1.789000000000000000e+03 1.324999999999999956e+00 2.394999999999999929e+01
5.500000000000000000e+04 1.723000000000000000e+03 1.219999999999999973e+00 2.678999999999999915e+01
6.000000000000000000e+04 1.662000000000000000e+03 1.129999999999999893e+00 2.975000000000000000e+01
6.500000000000000000e+04 1.605000000000000000e+03 1.052999999999999936e+00 3.279999999999999716e+01
7.000000000000000000e+04 1.552000000000000000e+03 9.870999999999999774e-01 3.596999999999999886e+01
8.000000000000000000e+04 1.454000000000000000e+03 8.778000000000000247e-01 4.261999999999999744e+01
9.000000000000000000e+04 1.367000000000000000e+03 7.912000000000000144e-01 4.971000000000000085e+01
1.000000000000000000e+05 1.288000000000000000e+03 7.208999999999999853e-01 5.724000000000000199e+01
1.100000000000000000e+05 1.217000000000000000e+03 6.626999999999999558e-01 6.523000000000000398e+01
1.200000000000000000e+05 1.153000000000000000e+03 6.135000000000000453e-01 7.365999999999999659e+01
1.300000000000000000e+05 1.094000000000000000e+03 5.715000000000000080e-01 8.256000000000000227e+01
1.400000000000000000e+05 1.041000000000000000e+03 5.351000000000000201e-01 9.193000000000000682e+01
1.500000000000000000e+05 9.913999999999999773e+02 5.032999999999999696e-01 1.017699999999999960e+02
1.600000000000000000e+05 9.462999999999999545e+02 4.752000000000000113e-01 1.120900000000000034e+02
1.700000000000000000e+05 9.047999999999999545e+02 4.501999999999999891e-01 1.229000000000000057e+02
1.800000000000000000e+05 8.665000000000000000e+02 4.279000000000000026e-01 1.341899999999999977e+02
2.000000000000000000e+05 7.983999999999999773e+02 3.895000000000000129e-01 1.582299999999999898e+02
2.250000000000000000e+05 7.265000000000000000e+02 3.506000000000000227e-01 1.910500000000000114e+02
2.500000000000000000e+05 6.665000000000000000e+02 3.190999999999999948e-01 2.269699999999999989e+02
2.750000000000000000e+05 6.158999999999999773e+02 2.929999999999999827e-01 2.659800000000000182e+02
3.000000000000000000e+05 5.730000000000000000e+02 2.710000000000000187e-01 3.080600000000000023e+02
3.250000000000000000e+05 5.362999999999999545e+02 2.521999999999999797e-01 3.531499999999999773e+02
3.500000000000000000e+05 5.046999999999999886e+02 2.359999999999999876e-01 4.011899999999999977e+02
3.750000000000000000e+05 4.773000000000000114e+02 2.217999999999999972e-01 4.521200000000000045e+02
4.000000000000000000e+05 4.533999999999999773e+02 2.093000000000000138e-01 5.058500000000000227e+02
4.500000000000000000e+05 4.138999999999999773e+02 1.882000000000000062e-01 6.212599999999999909e+02
5.000000000000000000e+05 3.828000000000000114e+02 1.711000000000000021e-01 7.468600000000000136e+02
5.500000000000000000e+05 3.576999999999999886e+02 1.570000000000000007e-01 8.819800000000000182e+02
6.000000000000000000e+05 3.348999999999999773e+02 1.451000000000000068e-01 1.030000000000000000e+03
6.500000000000000000e+05 3.141000000000000227e+02 1.350000000000000089e-01 1.180000000000000000e+03
7.000000000000000000e+05 2.961000000000000227e+02 1.262999999999999956e-01 1.340000000000000000e+03
8.000000000000000000e+05 2.661999999999999886e+02 1.118999999999999995e-01 1.700000000000000000e+03
9.000000000000000000e+05 2.424000000000000057e+02 1.005000000000000060e-01 2.090000000000000000e+03
1.000000000000000000e+06 2.230999999999999943e+02 9.135000000000000064e-02 2.520000000000000000e+03
1.100000000000000000e+06 2.070000000000000000e+02 8.376999999999999724e-02 2.990000000000000000e+03
1.200000000000000000e+06 1.934000000000000057e+02 7.739999999999999658e-02 3.490000000000000000e+03
1.300000000000000000e+06 1.816999999999999886e+02 7.195999999999999619e-02 4.019999999999999545e+03
1.400000000000000000e+06 1.715999999999999943e+02 6.726000000000000034e-02 4.590000000000000000e+03
1.500000000000000000e+06 1.628000000000000114e+02 6.315999999999999392e-02 5.190000000000000000e+03
1.600000000000000000e+06 1.550000000000000000e+02 5.954999999999999877e-02 5.820000000000000000e+03
1.700000000000000000e+06 1.480000000000000000e+02 5.634000000000000119e-02 6.480000000000000000e+03
1.800000000000000000e+06 1.418000000000000114e+02 5.347999999999999976e-02 7.170000000000000000e+03
2.000000000000000000e+06 1.310999999999999943e+02 4.857000000000000206e-02 8.630000000000000000e+03
2.250000000000000000e+06 1.202999999999999972e+02 4.361000000000000293e-02 1.062000000000000000e+04
2.500000000000000000e+06 1.115999999999999943e+02 3.960000000000000325e-02 1.278000000000000000e+04
2.750000000000000000e+06 1.042999999999999972e+02 3.629000000000000281e-02 1.510000000000000000e+04
3.000000000000000000e+06 9.823999999999999488e+01 3.350999999999999812e-02 1.757000000000000000e+04
3.250000000000000000e+06 9.304999999999999716e+01 3.113000000000000142e-02 2.018000000000000000e+04
3.500000000000000000e+06 8.857999999999999829e+01 2.909000000000000127e-02 2.294000000000000000e+04
3.750000000000000000e+06 8.468999999999999773e+01 2.730000000000000135e-02 2.582000000000000000e+04
4.000000000000000000e+06 8.126000000000000512e+01 2.572999999999999940e-02 2.884000000000000000e+04
4.500000000000000000e+06 7.553000000000000114e+01 2.308999999999999941e-02 3.522000000000000000e+04
5.000000000000000000e+06 7.092000000000000171e+01 2.094999999999999987e-02 4.205000000000000000e+04
5.500000000000000000e+06 6.714000000000000057e+01 1.918999999999999873e-02 4.930000000000000000e+04
6.000000000000000000e+06 6.397999999999999687e+01 1.771999999999999964e-02 5.692000000000000000e+04
6.500000000000000000e+06 6.131000000000000227e+01 1.645999999999999894e-02 6.491000000000000000e+04
7.000000000000000000e+06 5.903000000000000114e+01 1.536999999999999998e-02 7.322000000000000000e+04
8.000000000000000000e+06 5.532999999999999829e+01 1.358999999999999965e-02 9.071000000000000000e+04
9.000000000000000000e+06 5.249000000000000199e+01 1.218999999999999945e-02 1.092700000000000000e+05
1.000000000000000000e+07 5.024000000000000199e+01 1.105000000000000079e-02 1.287500000000000000e+05
