# Energy(keV)  dEe/dx(keV/micro_m)  dEn/dx(keV/micro_m)  x(micro_m)
2.500000000000000000e+01 1.865999999999999943e+02 5.277999999999999545e+02 3.000000000000000236e-02
2.750000000000000000e+01 1.956999999999999886e+02 5.207999999999999545e+02 3.280000000000000276e-02
3.000000000000000000e+01 2.044000000000000057e+02 5.137000000000000455e+02 3.559999999999999970e-02
3.250000000000000000e+01 2.126999999999999886e+02 5.066000000000000227e+02 3.830000000000000071e-02
3.500000000000000000e+01 2.206999999999999886e+02 4.996000000000000227e+02 4.110000000000000459e-02
3.750000000000000000e+01 2.285000000000000000e+02 4.926000000000000227e+02 4.390000000000000152e-02
4.000000000000000000e+01 2.360000000000000000e+02 4.856999999999999886e+02 4.670000000000000540e-02
4.500000000000000000e+01 2.503000000000000114e+02 4.725000000000000000e+02 5.229999999999999927e-02
5.000000000000000000e+01 2.638000000000000114e+02 4.598000000000000114e+02 5.800000000000000294e-02
5.500000000000000000e+01 2.766999999999999886e+02 4.478000000000000114e+02 6.370000000000000662e-02
6.000000000000000000e+01 2.883999999999999773e+02 4.363999999999999773e+02 6.940000000000000335e-02
6.500000000000000000e+01 3.006999999999999886e+02 4.256000000000000227e+02 7.510000000000000009e-02
7.000000000000000000e+01 3.131000000000000227e+02 4.153999999999999773e+02 8.080000000000001070e-02
8.000000000000000000e+01 3.365000000000000000e+02 3.965000000000000000e+02 9.240000000000000990e-02
9.000000000000000000e+01 3.571999999999999886e+02 3.795000000000000000e+02 1.039000000000000062e-01
1.000000000000000000e+02 3.748999999999999773e+02 3.641000000000000227e+02 1.155000000000000054e-01
1.100000000000000000e+02 3.901999999999999886e+02 3.501000000000000227e+02 1.271000000000000185e-01
1.200000000000000000e+02 4.033999999999999773e+02 3.373999999999999773e+02 1.387000000000000177e-01
1.300000000000000000e+02 4.150000000000000000e+02 3.256000000000000227e+02 1.504999999999999949e-01
1.400000000000000000e+02 4.253000000000000114e+02 3.148000000000000114e+02 1.622000000000000108e-01
1.500000000000000000e+02 4.346000000000000227e+02 3.048000000000000114e+02 1.741000000000000048e-01
1.600000000000000000e+02 4.431999999999999886e+02 2.956000000000000227e+02 1.859999999999999987e-01
1.700000000000000000e+02 4.513000000000000114e+02 2.870000000000000000e+02 1.979000000000000203e-01
1.800000000000000000e+02 4.590000000000000000e+02 2.788999999999999773e+02 2.099000000000000032e-01
2.000000000000000000e+02 4.738999999999999773e+02 2.643000000000000114e+02 2.341000000000000025e-01
2.250000000000000000e+02 4.923000000000000114e+02 2.484000000000000057e+02 2.643000000000000349e-01
2.500000000000000000e+02 5.111999999999999886e+02 2.345999999999999943e+02 2.946000000000000285e-01
2.750000000000000000e+02 5.308999999999999773e+02 2.225000000000000000e+02 3.248000000000000331e-01
3.000000000000000000e+02 5.515000000000000000e+02 2.116999999999999886e+02 3.548000000000000043e-01
3.250000000000000000e+02 5.731000000000000227e+02 2.020999999999999943e+02 3.844000000000000195e-01
3.500000000000000000e+02 5.956000000000000227e+02 1.935000000000000000e+02 4.137000000000000122e-01
3.750000000000000000e+02 6.188999999999999773e+02 1.855999999999999943e+02 4.426000000000000489e-01
4.000000000000000000e+02 6.430000000000000000e+02 1.785000000000000000e+02 4.709000000000000408e-01
