# Energy(keV)  dEe/dx(keV/micro_m)  dEn/dx(keV/micro_m)  x(micro_m)
3.500000000000000000e+00 3.825999999999999801e+01 2.174999999999999822e+00 7.060000000000000997e-02
3.750000000000000000e+00 3.942000000000000171e+01 2.092000000000000082e+00 7.510000000000000009e-02
4.000000000000000000e+00 4.054999999999999716e+01 2.015000000000000124e+00 7.950000000000000122e-02
4.500000000000000000e+00 4.274000000000000199e+01 1.881000000000000005e+00 8.820000000000000062e-02
5.000000000000000000e+00 4.485000000000000142e+01 1.766000000000000014e+00 9.680000000000001104e-02
5.500000000000000000e+00 4.689999999999999858e+01 1.665999999999999925e+00 1.050999999999999990e-01
6.000000000000000000e+00 4.889999999999999858e+01 1.578000000000000069e+00 1.132000000000000089e-01
6.500000000000000000e+00 5.082999999999999829e+01 1.500999999999999890e+00 1.210999999999999993e-01
7.000000000000000000e+00 5.271000000000000085e+01 1.431999999999999940e+00 1.289000000000000146e-01
8.000000000000000000e+00 5.629999999999999716e+01 1.314000000000000057e+00 1.439000000000000001e-01
9.000000000000000000e+00 5.967000000000000171e+01 1.215999999999999970e+00 1.582999999999999963e-01
1.000000000000000000e+01 6.285999999999999943e+01 1.133000000000000007e+00 1.722000000000000197e-01
1.100000000000000000e+01 6.587000000000000455e+01 1.062000000000000055e+00 1.856000000000000150e-01
1.200000000000000000e+01 6.873000000000000398e+01 1.000999999999999890e+00 1.985999999999999988e-01
1.300000000000000000e+01 7.143999999999999773e+01 9.471000000000000529e-01 2.111000000000000099e-01
1.400000000000000000e+01 7.401000000000000512e+01 8.994999999999999662e-01 2.234000000000000152e-01
1.500000000000000000e+01 7.646999999999999886e+01 8.568999999999999950e-01 2.353000000000000091e-01
1.600000000000000000e+01 7.879999999999999716e+01 8.186999999999999833e-01 2.469000000000000083e-01
1.700000000000000000e+01 8.103000000000000114e+01 7.841000000000000192e-01 2.583000000000000296e-01
1.800000000000000000e+01 8.315999999999999659e+01 7.527000000000000357e-01 2.694000000000000283e-01
2.000000000000000000e+01 8.714000000000000057e+01 6.975999999999999979e-01 2.910000000000000364e-01
