# Energy(keV)  dEe/dx(keV/micro_m)  dEn/dx(keV/micro_m)  x(micro_m)
3.749990000000000268e-01 7.788000000000000256e+00 1.415000000000000000e+02 2.500000000000000052e-03
3.999990000000000490e-01 8.044000000000000483e+00 1.443000000000000114e+02 2.600000000000000314e-03
4.499990000000000379e-01 8.532000000000000028e+00 1.491999999999999886e+02 2.799999999999999972e-03
4.999990000000000268e-01 8.993999999999999773e+00 1.535999999999999943e+02 3.000000000000000062e-03
5.499990000000000157e-01 9.432999999999999829e+00 1.575000000000000000e+02 3.200000000000000153e-03
5.999990000000000601e-01 9.852000000000000313e+00 1.610999999999999943e+02 3.400000000000000244e-03
6.499989999999999934e-01 1.025000000000000000e+01 1.643000000000000114e+02 3.500000000000000073e-03
6.999990000000000379e-01 1.064000000000000057e+01 1.671999999999999886e+02 3.700000000000000164e-03
7.999990000000000157e-01 1.138000000000000078e+01 1.724000000000000057e+02 4.100000000000000346e-03
8.999989999999999934e-01 1.207000000000000028e+01 1.768000000000000114e+02 4.400000000000000265e-03
9.999990000000000823e-01 1.272000000000000064e+01 1.805999999999999943e+02 4.800000000000000447e-03
1.100000000000000089e+00 1.333999999999999986e+01 1.839000000000000057e+02 5.100000000000000366e-03
1.199999999999999956e+00 1.392999999999999972e+01 1.868000000000000114e+02 5.400000000000000286e-03
1.300000000000000044e+00 1.450000000000000000e+01 1.894000000000000057e+02 5.800000000000000468e-03
1.399999999999999911e+00 1.505000000000000071e+01 1.916999999999999886e+02 6.100000000000000387e-03
1.500000000000000000e+00 1.558000000000000007e+01 1.936999999999999886e+02 6.400000000000000307e-03
1.600000000000000089e+00 1.608999999999999986e+01 1.955000000000000000e+02 6.700000000000000226e-03
1.699999999999999956e+00 1.658999999999999986e+01 1.970999999999999943e+02 7.000000000000000146e-03
1.800000000000000044e+00 1.707000000000000028e+01 1.985999999999999943e+02 7.400000000000000328e-03
2.000000000000000000e+00 1.798999999999999844e+01 2.010999999999999943e+02 8.000000000000000167e-03
2.250000000000000000e+00 1.907999999999999829e+01 2.035000000000000000e+02 8.800000000000000530e-03
2.500000000000000000e+00 2.010999999999999943e+01 2.054000000000000057e+02 9.499999999999999764e-03
2.750000000000000000e+00 2.110000000000000142e+01 2.068000000000000114e+02 1.030000000000000013e-02
3.000000000000000000e+00 2.203000000000000114e+01 2.079000000000000057e+02 1.100000000000000110e-02
3.250000000000000000e+00 2.292999999999999972e+01 2.086999999999999886e+02 1.179999999999999973e-02
3.500000000000000000e+00 2.380000000000000071e+01 2.091999999999999886e+02 1.260000000000000009e-02
3.750000000000000000e+00 2.464000000000000057e+01 2.095999999999999943e+02 1.330000000000000106e-02
4.000000000000000000e+00 2.544000000000000128e+01 2.098000000000000114e+02 1.410000000000000142e-02
4.500000000000000000e+00 2.698999999999999844e+01 2.096999999999999886e+02 1.560000000000000102e-02
5.000000000000000000e+00 2.844999999999999929e+01 2.093000000000000114e+02 1.710000000000000062e-02
5.500000000000000000e+00 2.983999999999999986e+01 2.085000000000000000e+02 1.860000000000000195e-02
6.000000000000000000e+00 3.117000000000000171e+01 2.075000000000000000e+02 2.009999999999999981e-02
6.500000000000000000e+00 3.243999999999999773e+01 2.064000000000000057e+02 2.170000000000000054e-02
7.000000000000000000e+00 3.365999999999999659e+01 2.050999999999999943e+02 2.320000000000000187e-02
8.000000000000000000e+00 3.599000000000000199e+01 2.023000000000000114e+02 2.630000000000000046e-02
9.000000000000000000e+00 3.817999999999999972e+01 1.993000000000000114e+02 2.940000000000000252e-02
1.000000000000000000e+01 4.024000000000000199e+01 1.961999999999999886e+02 3.260000000000000397e-02
1.100000000000000000e+01 4.221000000000000085e+01 1.930999999999999943e+02 3.579999999999999849e-02
1.200000000000000000e+01 4.409000000000000341e+01 1.900000000000000000e+02 3.910000000000000281e-02
1.300000000000000000e+01 4.589000000000000057e+01 1.870000000000000000e+02 4.230000000000000426e-02
1.400000000000000000e+01 4.761999999999999744e+01 1.840000000000000000e+02 4.560000000000000164e-02
1.500000000000000000e+01 4.928999999999999915e+01 1.810000000000000000e+02 4.900000000000000189e-02
1.600000000000000000e+01 5.090999999999999659e+01 1.781999999999999886e+02 5.229999999999999927e-02
1.700000000000000000e+01 5.247999999999999687e+01 1.754000000000000057e+02 5.569999999999999951e-02
1.800000000000000000e+01 5.400000000000000000e+01 1.726999999999999886e+02 5.920000000000000262e-02
2.000000000000000000e+01 5.692999999999999972e+01 1.675999999999999943e+02 6.610000000000000597e-02
2.250000000000000000e+01 6.039000000000000057e+01 1.615999999999999943e+02 7.499999999999999722e-02
2.500000000000000000e+01 6.365999999999999659e+01 1.560999999999999943e+02 8.400000000000000522e-02
2.750000000000000000e+01 6.676999999999999602e+01 1.509000000000000057e+02 9.310000000000000220e-02
3.000000000000000000e+01 6.973999999999999488e+01 1.461999999999999886e+02 1.024000000000000049e-01
3.250000000000000000e+01 7.259000000000000341e+01 1.418000000000000114e+02 1.118000000000000105e-01
3.500000000000000000e+01 7.518000000000000682e+01 1.376999999999999886e+02 1.213000000000000050e-01
3.750000000000000000e+01 7.754999999999999716e+01 1.338000000000000114e+02 1.309000000000000163e-01
4.000000000000000000e+01 7.973000000000000398e+01 1.301999999999999886e+02 1.406000000000000028e-01
4.500000000000000000e+01 8.370000000000000284e+01 1.237000000000000028e+02 1.604000000000000148e-01
5.000000000000000000e+01 8.729000000000000625e+01 1.177999999999999972e+02 1.805000000000000215e-01
5.500000000000000000e+01 9.064000000000000057e+01 1.125999999999999943e+02 2.009000000000000230e-01
6.000000000000000000e+01 9.381000000000000227e+01 1.080000000000000000e+02 2.216000000000000192e-01
6.500000000000000000e+01 9.685999999999999943e+01 1.037000000000000028e+02 2.426000000000000101e-01
7.000000000000000000e+01 9.981000000000000227e+01 9.982999999999999829e+01 2.638000000000000345e-01
8.000000000000000000e+01 1.055000000000000000e+02 9.301999999999999602e+01 3.066000000000000392e-01
9.000000000000000000e+01 1.110000000000000000e+02 8.720999999999999375e+01 3.499000000000000443e-01
1.000000000000000000e+02 1.162999999999999972e+02 8.218999999999999773e+01 3.935000000000000164e-01
1.100000000000000000e+02 1.215000000000000000e+02 7.781000000000000227e+01 4.373000000000000220e-01
1.200000000000000000e+02 1.265000000000000000e+02 7.393000000000000682e+01 4.810000000000000386e-01
1.300000000000000000e+02 1.315000000000000000e+02 7.048000000000000398e+01 5.247000000000000552e-01
1.400000000000000000e+02 1.364000000000000057e+02 6.737999999999999545e+01 5.683000000000000274e-01
1.500000000000000000e+02 1.411999999999999886e+02 6.457999999999999829e+01 6.116000000000000325e-01
1.600000000000000000e+02 1.459000000000000057e+02 6.203999999999999915e+01 6.546000000000000707e-01
1.700000000000000000e+02 1.505999999999999943e+02 5.971999999999999886e+01 6.974000000000000199e-01
1.800000000000000000e+02 1.551999999999999886e+02 5.759000000000000341e+01 7.398000000000000131e-01
2.000000000000000000e+02 1.641999999999999886e+02 5.381000000000000227e+01 8.235000000000000098e-01
2.250000000000000000e+02 1.751999999999999886e+02 4.981000000000000227e+01 9.260000000000000453e-01
2.500000000000000000e+02 1.860000000000000000e+02 4.643999999999999773e+01 1.030000000000000027e+00
2.750000000000000000e+02 1.965999999999999943e+02 4.354999999999999716e+01 1.120000000000000107e+00
3.000000000000000000e+02 2.069000000000000057e+02 4.103000000000000114e+01 1.219999999999999973e+00
3.250000000000000000e+02 2.170999999999999943e+02 3.882999999999999829e+01 1.310000000000000053e+00
3.500000000000000000e+02 2.271999999999999886e+02 3.688000000000000256e+01 1.399999999999999911e+00
3.750000000000000000e+02 2.371999999999999886e+02 3.513000000000000256e+01 1.489999999999999991e+00
4.000000000000000000e+02 2.470000000000000000e+02 3.357000000000000028e+01 1.570000000000000062e+00
4.500000000000000000e+02 2.663999999999999773e+02 3.085999999999999943e+01 1.729999999999999982e+00
5.000000000000000000e+02 2.853999999999999773e+02 2.860000000000000142e+01 1.889999999999999902e+00
5.500000000000000000e+02 3.041000000000000227e+02 2.667999999999999972e+01 2.040000000000000036e+00
6.000000000000000000e+02 3.226000000000000227e+02 2.503000000000000114e+01 2.180000000000000160e+00
6.500000000000000000e+02 3.406999999999999886e+02 2.358999999999999986e+01 2.310000000000000053e+00
7.000000000000000000e+02 3.586000000000000227e+02 2.232000000000000028e+01 2.439999999999999947e+00
8.000000000000000000e+02 3.936999999999999886e+02 2.019000000000000128e+01 2.689999999999999947e+00
9.000000000000000000e+02 4.278999999999999773e+02 1.846000000000000085e+01 2.910000000000000142e+00
1.000000000000000000e+03 4.611000000000000227e+02 1.703999999999999915e+01 3.120000000000000107e+00
1.100000000000000000e+03 4.936000000000000227e+02 1.583000000000000007e+01 3.319999999999999840e+00
1.200000000000000000e+03 5.251000000000000227e+02 1.480000000000000071e+01 3.509999999999999787e+00
1.300000000000000000e+03 5.558999999999999773e+02 1.391000000000000014e+01 3.680000000000000160e+00
1.400000000000000000e+03 5.857999999999999545e+02 1.311999999999999922e+01 3.850000000000000089e+00
1.500000000000000000e+03 6.148999999999999773e+02 1.242999999999999972e+01 4.009999999999999787e+00
1.600000000000000000e+03 6.431000000000000227e+02 1.181000000000000050e+01 4.160000000000000142e+00
1.700000000000000000e+03 6.705000000000000000e+02 1.125999999999999979e+01 4.309999999999999609e+00
1.800000000000000000e+03 6.971000000000000227e+02 1.075999999999999979e+01 4.450000000000000178e+00
2.000000000000000000e+03 7.480000000000000000e+02 9.894999999999999574e+00 4.719999999999999751e+00
2.250000000000000000e+03 8.071000000000000227e+02 9.003999999999999559e+00 5.040000000000000036e+00
2.500000000000000000e+03 8.617999999999999545e+02 8.272000000000000242e+00 5.330000000000000071e+00
2.750000000000000000e+03 9.122999999999999545e+02 7.658000000000000362e+00 5.610000000000000320e+00
3.000000000000000000e+03 9.592000000000000455e+02 7.134999999999999787e+00 5.870000000000000107e+00
3.250000000000000000e+03 1.003000000000000000e+03 6.684000000000000163e+00 6.120000000000000107e+00
3.500000000000000000e+03 1.044000000000000000e+03 6.291000000000000369e+00 6.360000000000000320e+00
3.750000000000000000e+03 1.083000000000000000e+03 5.945000000000000284e+00 6.599999999999999645e+00
4.000000000000000000e+03 1.120000000000000000e+03 5.636999999999999567e+00 6.820000000000000284e+00
4.500000000000000000e+03 1.188000000000000000e+03 5.115000000000000213e+00 7.250000000000000000e+00
5.000000000000000000e+03 1.252000000000000000e+03 4.687000000000000277e+00 7.660000000000000142e+00
5.500000000000000000e+03 1.310000000000000000e+03 4.330000000000000071e+00 8.050000000000000711e+00
6.000000000000000000e+03 1.364000000000000000e+03 4.027000000000000135e+00 8.419999999999999929e+00
6.500000000000000000e+03 1.412000000000000000e+03 3.766000000000000014e+00 8.779999999999999361e+00
7.000000000000000000e+03 1.454000000000000000e+03 3.539000000000000146e+00 9.119999999999999218e+00
8.000000000000000000e+03 1.521000000000000000e+03 3.162999999999999812e+00 9.789999999999999147e+00
9.000000000000000000e+03 1.565000000000000000e+03 2.863999999999999879e+00 1.043999999999999950e+01
1.000000000000000000e+04 1.589000000000000000e+03 2.619000000000000217e+00 1.107000000000000028e+01
1.100000000000000000e+04 1.597000000000000000e+03 2.415000000000000036e+00 1.168999999999999950e+01
1.200000000000000000e+04 1.594000000000000000e+03 2.242999999999999883e+00 1.232000000000000028e+01
1.300000000000000000e+04 1.582000000000000000e+03 2.095000000000000195e+00 1.294999999999999929e+01
1.400000000000000000e+04 1.565000000000000000e+03 1.965999999999999970e+00 1.358000000000000007e+01
1.500000000000000000e+04 1.544000000000000000e+03 1.852999999999999980e+00 1.422000000000000064e+01
1.600000000000000000e+04 1.521000000000000000e+03 1.752999999999999892e+00 1.488000000000000078e+01
1.700000000000000000e+04 1.497000000000000000e+03 1.663999999999999924e+00 1.553999999999999915e+01
1.800000000000000000e+04 1.472000000000000000e+03 1.584000000000000075e+00 1.621000000000000085e+01
2.000000000000000000e+04 1.423000000000000000e+03 1.447000000000000064e+00 1.758999999999999986e+01
2.250000000000000000e+04 1.364000000000000000e+03 1.306999999999999940e+00 1.937999999999999901e+01
2.500000000000000000e+04 1.309000000000000000e+03 1.193000000000000060e+00 2.125000000000000000e+01
2.750000000000000000e+04 1.257000000000000000e+03 1.098000000000000087e+00 2.319999999999999929e+01
3.000000000000000000e+04 1.210000000000000000e+03 1.018000000000000016e+00 2.521999999999999886e+01
3.250000000000000000e+04 1.170000000000000000e+03 9.494000000000000217e-01 2.732000000000000028e+01
3.500000000000000000e+04 1.142000000000000000e+03 8.900000000000000133e-01 2.948000000000000043e+01
3.750000000000000000e+04 1.110000000000000000e+03 8.378999999999999782e-01 3.169999999999999929e+01
4.000000000000000000e+04 1.074000000000000000e+03 7.919000000000000483e-01 3.399000000000000199e+01
4.500000000000000000e+04 1.009000000000000000e+03 7.143000000000000460e-01 3.878999999999999915e+01
5.000000000000000000e+04 9.522999999999999545e+02 6.511000000000000121e-01 4.389000000000000057e+01
5.500000000000000000e+04 9.030000000000000000e+02 5.987999999999999989e-01 4.928000000000000114e+01
6.000000000000000000e+04 8.593999999999999773e+02 5.545999999999999819e-01 5.495000000000000284e+01
6.500000000000000000e+04 8.206000000000000227e+02 5.168000000000000371e-01 6.089999999999999858e+01
7.000000000000000000e+04 7.856000000000000227e+02 4.840999999999999748e-01 6.712000000000000455e+01
8.000000000000000000e+04 7.250000000000000000e+02 4.300999999999999823e-01 8.037000000000000455e+01
9.000000000000000000e+04 6.740000000000000000e+02 3.875000000000000111e-01 9.467000000000000171e+01
1.000000000000000000e+05 6.302000000000000455e+02 3.528999999999999915e-01 1.100100000000000051e+02
1.100000000000000000e+05 5.921000000000000227e+02 3.241999999999999882e-01 1.263799999999999955e+02
1.200000000000000000e+05 5.585000000000000000e+02 3.000999999999999779e-01 1.437599999999999909e+02
1.300000000000000000e+05 5.287000000000000455e+02 2.793999999999999817e-01 1.621599999999999966e+02
1.400000000000000000e+05 5.018000000000000114e+02 2.615000000000000102e-01 1.815600000000000023e+02
1.500000000000000000e+05 4.776000000000000227e+02 2.459000000000000075e-01 2.019799999999999898e+02
1.600000000000000000e+05 4.555000000000000000e+02 2.321000000000000008e-01 2.234199999999999875e+02
1.700000000000000000e+05 4.353999999999999773e+02 2.199000000000000121e-01 2.458600000000000136e+02
1.800000000000000000e+05 4.168999999999999773e+02 2.089000000000000024e-01 2.693299999999999841e+02
2.000000000000000000e+05 3.841999999999999886e+02 1.900999999999999912e-01 3.192900000000000205e+02
2.250000000000000000e+05 3.496000000000000227e+02 1.710000000000000131e-01 3.875000000000000000e+02
2.500000000000000000e+05 3.206000000000000227e+02 1.555999999999999883e-01 4.621700000000000159e+02
2.750000000000000000e+05 2.960000000000000000e+02 1.428000000000000103e-01 5.433099999999999454e+02
3.000000000000000000e+05 2.748000000000000114e+02 1.320000000000000062e-01 6.309600000000000364e+02
3.250000000000000000e+05 2.566000000000000227e+02 1.228000000000000064e-01 7.250900000000000318e+02
3.500000000000000000e+05 2.406999999999999886e+02 1.149000000000000021e-01 8.256599999999999682e+02
3.750000000000000000e+05 2.269000000000000057e+02 1.079999999999999988e-01 9.325900000000000318e+02
4.000000000000000000e+05 2.149000000000000057e+02 1.018000000000000016e-01 1.050000000000000000e+03
4.500000000000000000e+05 1.949000000000000057e+02 9.155000000000000637e-02 1.290000000000000000e+03
5.000000000000000000e+05 1.791999999999999886e+02 8.322999999999999843e-02 1.560000000000000000e+03
5.500000000000000000e+05 1.659000000000000057e+02 7.634000000000000508e-02 1.850000000000000000e+03
6.000000000000000000e+05 1.546999999999999886e+02 7.055000000000000160e-02 2.160000000000000000e+03
6.500000000000000000e+05 1.450000000000000000e+02 6.560000000000000553e-02 2.490000000000000000e+03
7.000000000000000000e+05 1.366999999999999886e+02 6.133000000000000257e-02 2.850000000000000000e+03
8.000000000000000000e+05 1.227999999999999972e+02 5.432000000000000023e-02 3.620000000000000000e+03
9.000000000000000000e+05 1.119000000000000057e+02 4.880000000000000310e-02 4.470000000000000000e+03
1.000000000000000000e+06 1.030000000000000000e+02 4.433000000000000135e-02 5.400000000000000000e+03
1.100000000000000000e+06 9.559000000000000341e+01 4.064000000000000251e-02 6.410000000000000000e+03
1.200000000000000000e+06 8.934999999999999432e+01 3.753999999999999698e-02 7.490000000000000000e+03
1.300000000000000000e+06 8.401999999999999602e+01 3.488999999999999740e-02 8.650000000000000000e+03
1.400000000000000000e+06 7.940000000000000568e+01 3.261000000000000010e-02 9.870000000000000000e+03
1.500000000000000000e+06 7.535999999999999943e+01 3.060999999999999832e-02 1.117000000000000000e+04
1.600000000000000000e+06 7.179999999999999716e+01 2.886000000000000024e-02 1.252000000000000000e+04
1.700000000000000000e+06 6.864000000000000057e+01 2.730000000000000135e-02 1.395000000000000000e+04
1.800000000000000000e+06 6.581000000000000227e+01 2.590999999999999900e-02 1.544000000000000000e+04
2.000000000000000000e+06 6.096000000000000085e+01 2.351999999999999924e-02 1.859000000000000000e+04
2.250000000000000000e+06 5.604999999999999716e+01 2.111000000000000029e-02 2.287000000000000000e+04
2.500000000000000000e+06 5.207999999999999829e+01 1.916999999999999954e-02 2.750000000000000000e+04
2.750000000000000000e+06 4.881000000000000227e+01 1.755999999999999922e-02 3.246000000000000000e+04
3.000000000000000000e+06 4.606000000000000227e+01 1.620999999999999872e-02 3.773000000000000000e+04
3.250000000000000000e+06 4.372999999999999687e+01 1.506000000000000047e-02 4.330000000000000000e+04
3.500000000000000000e+06 4.171999999999999886e+01 1.406999999999999917e-02 4.915000000000000000e+04
3.750000000000000000e+06 3.996999999999999886e+01 1.319999999999999993e-02 5.527000000000000000e+04
4.000000000000000000e+06 3.842999999999999972e+01 1.243999999999999967e-02 6.165000000000000000e+04
4.500000000000000000e+06 3.586999999999999744e+01 1.115999999999999978e-02 7.512000000000000000e+04
5.000000000000000000e+06 3.381000000000000227e+01 1.013000000000000012e-02 8.948000000000000000e+04
5.500000000000000000e+06 3.213000000000000256e+01 9.273999999999999258e-03 1.046500000000000000e+05
6.000000000000000000e+06 3.073000000000000043e+01 8.557999999999999635e-03 1.205600000000000000e+05
6.500000000000000000e+06 2.955000000000000071e+01 7.946999999999999204e-03 1.371500000000000000e+05
7.000000000000000000e+06 2.855000000000000071e+01 7.420999999999999645e-03 1.543600000000000000e+05
8.000000000000000000e+06 2.692999999999999972e+01 6.558999999999999726e-03 1.904300000000000000e+05
9.000000000000000000e+06 2.569000000000000128e+01 5.880999999999999943e-03 2.284600000000000000e+05
1.000000000000000000e+07 2.471999999999999886e+01 5.334000000000000200e-03 2.681400000000000000e+05
